SECCION,P_12YMAS,POBFEM,POBMAS,PNACENT,PRES2015,P3YM_HLI,P15YM_AN,P15YM_SE,GRAPROES,PROM_HNV,PEA,PDESOCUP,PSINDER,PAFIL_IPRIV,PCATOLICA,p_joven,p_vieja,POBTOT
914,0.4980769230769231,0.3403846153846154,0.27692307692307694,0.5461538461538461,0.551923076923077,0,0.019230769230769232,0.03461538461538462,4.389365384615385,2.927769784172662,168.64864864864865,0,0.025,0,0.5615384615384615,0.01730769230769231,0.11730769230769231,520
925,0.7257383966244726,0.4472573839662447,0.47257383966244726,0.8312236286919831,0.8185654008438819,0,0,0,7.663037974683544,2.167261904761905,122.63372093023256,0,0.1729957805907173,0,0.7932489451476793,0.05907172995780591,0.0759493670886076,237
931,0.8667251205611574,0.5133713283647523,0.4721613327487944,0.4449802718106094,0.7444103463393249,0,0,0.00131521262604121,13.607961420429632,1.0727016520894073,879.1714719271624,0,0.13941253836036827,0.30293730819815873,0.21437965804471723,0.31828145550197284,0.09601052170100834,2281
932,0.9030544488711819,0.5683930942895087,0.4116865869853918,0.3705179282868526,0.6812749003984063,0.00398406374501992,0.00398406374501992,0.01593625498007968,11.972549800796813,1.2976070528967254,415.25735294117646,0,0.15272244355909695,0.2456839309428951,0.2058432934926959,0.22709163346613545,0.21779548472775564,753
933,0.8475,0.51,0.4608333333333333,0.7333333333333333,0.8608333333333333,0,0,0.013333333333333334,11.245041666666665,1.9119888475836433,587.6106194690266,0,0.15166666666666667,0.08083333333333333,0.6141666666666666,0.10083333333333333,0.21833333333333332,1200
934,0.9079189686924494,0.5488029465930019,0.44751381215469616,0.9318600368324125,0.9281767955801105,0,0,0,9.882117863720072,2.186886446886447,341.44016227180526,0,0.0055248618784530384,0.0423572744014733,0.8784530386740331,0.049723756906077346,0.37937384898710863,543
935,0.8007590132827325,0.50853889943074,0.49146110056925996,0.8766603415559773,0.8937381404174574,0,0.008538899430740038,0.007590132827324478,10.480009487666033,2.078594470046083,681.8530805687203,8.74170616113744,0.150853889943074,0.003795066413662239,0.74573055028463,0.08538899430740038,0.1157495256166983,1054
936,0.8775510204081632,0.4897959183673469,0.5054021608643458,0.9027611044417767,0.9267707082833133,0,0,0,10.587899159663865,2.1293277310924363,490,0,0.13565426170468187,0.01680672268907563,0.8499399759903962,0.055222088835534214,0.234093637454982,833
937,0.9011299435028248,0.5423728813559322,0.423728813559322,0.8757062146892656,0.9011299435028248,0,0,0.014124293785310734,11.071045197740114,2.352954545454545,184.21316614420064,0,0.14689265536723164,0.011299435028248588,0.7937853107344632,0.062146892655367235,0.3163841807909605,354
938,0.8145454545454546,0.46424242424242423,0.5206060606060606,0.8587878787878788,0.8733333333333333,0,0.013333333333333334,0.02909090909090909,7.7946363636363625,2.4259069020866773,1023.8839285714286,0,0.2103030303030303,0,0.7551515151515151,0.11393939393939394,0.16363636363636364,1650
939,0.7751388032078964,0.4848858729179519,0.5151141270820481,0.9444787168414559,0.8997532387415176,0,9.253547193090684e-4,0,9.290913016656384,1.89444891391794,2018.993235177079,3.8702745722244325,0.07217766810610735,0.031153608883405307,0.7739049969154843,0.121529919802591,0.05459592843923504,3242
940,0.8183437221727515,0.4897595725734639,0.5057880676758683,0.9483526268922529,0.9038290293855743,0,0.007123775601068566,0.009795191451469279,8.578904719501338,2.197912087912088,635.4298150163221,0,0.13802315227070347,0,0.792520035618878,0.09617097061442564,0.176313446126447,1123
941,0.8188235294117647,0.508235294117647,0.49176470588235294,0.9105882352941177,0.9247058823529412,0,0.01647058823529412,0.007058823529411765,8.1504,1.7966860465116277,244.25287356321837,0,0.20705882352941177,0.007058823529411765,0.8564705882352941,0.0988235294117647,0.19058823529411764,425
942,0.8867562380038387,0.4990403071017274,0.4932821497120921,0.8925143953934741,0.9097888675623801,0,0.007677543186180422,0.028790786948176585,9.067332053742804,2.213333333333334,303.3528138528139,0,0.1708253358925144,0.013435700575815739,0.836852207293666,0.08829174664107485,0.2591170825335892,521
943,0.8823529411764706,0.35294117647058826,0.6470588235294118,0.9411764705882353,0.8235294117647058,0,0.17647058823529413,0.17647058823529413,6.14,3.6,9.066666666666666,0,0.35294117647058826,0,0.5882352941176471,0,0.17647058823529413,17
944,0.817531305903399,0.4919499105545617,0.5044722719141324,0.9499105545617174,0.9123434704830053,0,0,0,9.383076923076924,2.147079646017699,429.3413566739606,0,0.11270125223613596,0.005366726296958855,0.9481216457960644,0.09302325581395349,0.17173524150268335,559
945,0.8443804034582133,0.4783861671469741,0.4783861671469741,0.9020172910662824,0.9106628242074928,0,0,0,9.939365994236312,2.0267114093959733,259.3617747440273,0,0.020172910662824207,0.020172910662824207,0.8731988472622478,0.06340057636887608,0.16714697406340057,347
946,0.831764705882353,0.5176470588235295,0.44941176470588234,0.7588235294117647,0.8247058823529412,0,0.0017647058823529412,0.0035294117647058825,11.338852941176473,1.8394187582562749,1038.7553041018386,0,0.06529411764705882,0.09176470588235294,0.648235294117647,0.13647058823529412,0.18,1700
947,0.8105745212323064,0.5024979184013322,0.4787676935886761,0.8480432972522898,0.8830141548709409,0,0.00832639467110741,0.012489592006661115,10.414758534554537,1.9093849206349205,1275.638418079096,3.7010785824345147,0.11740216486261448,0.028726061615320566,0.7606161532056619,0.0974188176519567,0.14321398834304747,2402
948,0.7795056928630936,0.49652874201610664,0.4990280477645099,0.9183560122188281,0.8966953623993336,0,0.005276312135517912,0.01444043321299639,8.878625381838377,2.185992857142857,2273.235482721767,7.697185607410047,0.07775617883921133,0.017495140238822548,0.8086642599277978,0.11385726187170231,0.09441821716189948,3601
949,0.7597840755735492,0.4925775978407557,0.48717948717948717,0.9136302294197031,0.8582995951417004,0,0.009446693657219974,0.022941970310391364,8.10373819163293,2.4002816901408455,469.87033747779753,0,0.13225371120107962,0,0.766531713900135,0.12685560053981107,0.12010796221322537,741
950,0.8062593144560357,0.4821162444113264,0.4992548435171386,0.9068554396423248,0.8837555886736215,0,0.007451564828614009,0.014157973174366617,8.18145305514158,2.3525468164794012,777.6654343807764,0,0.20044709388971685,0,0.8375558867362146,0.08569299552906111,0.18330849478390462,1342
951,0.8357142857142857,0.5125,0.4875,0.9410714285714286,0.9142857142857143,0,0.005357142857142857,0.0125,8.387285714285715,2.113723849372385,373.3333333333333,0,0.14285714285714285,0,0.8946428571428572,0.08571428571428572,0.17857142857142858,560
952,0.7632075471698113,0.480188679245283,0.5141509433962265,0.9047169811320754,0.8820754716981132,0,0.010377358490566037,0.02358490566037736,7.877849056603771,2.4835012594458434,653.8195302843017,0,0.12735849056603774,0.007547169811320755,0.8037735849056604,0.10849056603773585,0.14622641509433962,1060
958,0.7916666666666666,0.4583333333333333,0.5416666666666666,0.9583333333333334,0.875,0,0,0,8.62625,2.287142857142857,16.42105263157895,0,0.16666666666666666,0,0.5,0,0,24
959,0.8027950310559007,0.4906832298136646,0.5093167701863354,0.9518633540372671,0.9208074534161491,0,0.004658385093167702,0.010869565217391304,7.928509316770185,2.6102681992337162,409.8181818181818,0,0.11024844720496894,0,0.8850931677018633,0.07919254658385093,0.17080745341614906,644
960,0.7694317439581972,0.4977139124755062,0.4996734160679295,0.914435009797518,0.8876551273677336,0,0.001959503592423253,0.007838014369693011,10.500934030045721,1.7699834162520725,950.0517826825128,5.1986417657045845,0.08033964728935336,0.005878510777269758,0.7785760940561725,0.12344872632266493,0.045721750489875895,1531
961,0.7912719891745602,0.5128552097428958,0.4841001353179973,0.7662381596752368,0.8453991880920162,0.0011840324763193505,5.074424898511502e-4,0.0040595399188092015,11.881892760487144,1.640889344262295,3791.363830696879,7.582727661393758,0.11332882273342354,0.04719215155615697,0.6141745602165088,0.12381596752368065,0.059201623815967525,5912
965,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,4
969,0.7307375925418151,0.5012338908692076,0.4971209213051823,0.9125308472717302,0.8675623800383877,0,0.003290375651220181,0.005758157389635317,9.01380038387716,1.8127901785714284,2344.2067542213886,0,0.10501782286811077,0.005758157389635317,0.7894159583219085,0.11653413764738141,0.029339182890046615,3647
970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
975,0.8388003748828491,0.5173383317713215,0.48266166822867856,0.7947516401124649,0.9006560449859419,0,0.0028116213683223993,0,11.038453608247421,1.8806471816283925,650.9296089385475,9.537430167597766,0.1958762886597938,0.01499531396438613,0.7844423617619494,0.09840674789128398,0.15651358950328023,1067
976,0.8267401101652478,0.499749624436655,0.5002503755633451,0.7951927891837757,0.9233850776164246,0.0015022533800701052,0.023535302954431646,0.02303455182774161,8.785438157235854,2.2958591885441533,1143.0436099333738,10.886129618413083,0.22984476715072608,0.00200300450676014,0.7751627441161743,0.11166750125187781,0.18177265898848272,1997
977,0.8430493273542601,0.48699551569506727,0.5130044843049327,0.7713004484304933,0.9201793721973094,0,0.02062780269058296,0.03497757847533632,9.052708520179374,2.451879049676026,689.1648936170213,3.5585106382978724,0.2538116591928251,0,0.7910313901345292,0.10672645739910314,0.21704035874439462,1115
978,0.8447521865889213,0.5153061224489796,0.4846938775510204,0.7682215743440233,0.9030612244897959,0.0036443148688046646,0.01749271137026239,0.018950437317784258,9.628899416909622,2.36665,739.8619499568593,7.10267471958585,0.18221574344023322,0.006559766763848397,0.8163265306122449,0.11880466472303207,0.20043731778425655,1372
979,0.8341404358353511,0.5060532687651331,0.4939467312348668,0.7778450363196125,0.8958837772397095,0.007263922518159807,0.0036319612590799033,0.010290556900726392,10.485102905569008,2.183510028653295,973.4571843251088,7.193033381712627,0.2457627118644068,0.009079903147699757,0.7863196125907991,0.13256658595641646,0.1694915254237288,1652
980,0.8538812785388128,0.5068493150684932,0.4931506849315068,0.7429876060013046,0.8878016960208741,0.007827788649706457,0.006523157208088715,0.018917155903457272,10.230887149380301,2.1210237388724034,822.1283422459893,3.513368983957219,0.22439660795825178,0.007175472928897586,0.8212654924983692,0.10567514677103718,0.22048271363339855,1533
981,0.8661347517730497,0.5159574468085106,0.48404255319148937,0.7730496453900709,0.8918439716312057,0,0.005319148936170213,0.013297872340425532,10.221586879432625,2.290196850393701,557.6499488229273,8.08188331627431,0.22695035460992907,0.02127659574468085,0.8191489361702128,0.1196808510638298,0.24645390070921985,1128
982,0.8590057049714751,0.49144254278728605,0.508557457212714,0.7652811735941321,0.8989405052974735,0.013854930725346373,0.012224938875305624,0.020374898125509373,10.075419722901385,2.280345489443378,743.8833017077799,12.805502846299811,0.2208638956805216,0.017114914425427872,0.8068459657701712,0.11572942135289324,0.21189894050529748,1227
983,0.8385269121813032,0.4971671388101983,0.5028328611898017,0.7988668555240793,0.896600566572238,0.006373937677053824,0.017705382436260624,0.025495750708215296,9.214086402266288,2.3734179357021996,919.4695945945946,16.695945945945944,0.26841359773371104,0.0113314447592068,0.8215297450424929,0.11473087818696884,0.19830028328611898,1412
984,0.850447966919366,0.5003445899379738,0.4996554100620262,0.7346657477601654,0.8738800827015851,0.01171605789110958,0.012405237767057202,0.019297036526533425,10.065858028945554,2.0424401913875596,834.8541329011344,23.517017828200974,0.2639558924879393,0.004135079255685734,0.7932460372157133,0.12818745692625774,0.19365954514128186,1451
985,0.8957345971563981,0.5146919431279621,0.48530805687203793,0.7649289099526067,0.9232227488151659,0.0037914691943127963,0.002843601895734597,0.006635071090047393,11.228426540284362,2.0144444444444445,525.8253968253968,0,0.2559241706161137,0.03222748815165877,0.8293838862559242,0.08341232227488152,0.25781990521327014,1055
986,0.8855140186915887,0.4953271028037383,0.5,0.7313084112149533,0.8843457943925234,0,0.007009345794392523,0.015186915887850467,10.998598130841122,2.0573796791443852,467.5250659630607,3.3878627968337733,0.2441588785046729,0.035046728971962614,0.7605140186915887,0.12032710280373832,0.2441588785046729,856
987,0.8569343065693431,0.4846715328467153,0.5153284671532846,0.8240875912408759,0.9116788321167884,0.008759124087591242,0.013868613138686132,0.01167883211678832,10.201175182481752,2.2220415224913497,837.8705281090289,5.834752981260647,0.21824817518248174,0.0072992700729927005,0.8408759124087591,0.11167883211678832,0.1927007299270073,1370
988,0.8984812150279776,0.5299760191846523,0.47002398081534774,0.7841726618705036,0.9096722621902478,0.0031974420463629096,0.002398081534772182,0.002398081534772182,13.096051159072742,1.8946921797004992,632.1779359430604,18.92081850533808,0.1774580335731415,0.03836930455635491,0.7929656274980016,0.09592326139088729,0.31654676258992803,1251
989,0.9101338432122371,0.5468451242829828,0.45315487571701724,0.8154875717017208,0.9235181644359465,0,0,0.0038240917782026767,12.742992351816444,1.8954826254826258,531.7899159663865,0,0.17973231357552583,0.04684512428298279,0.8221797323135756,0.08604206500956023,0.32217973231357555,1046
990,0.8789346246973365,0.48789346246973364,0.5,0.8135593220338984,0.9225181598062954,0,0.007263922518159807,0.015738498789346248,11.147493946731235,1.9272054794520546,474.43801652892563,0,0.2857142857142857,0.018159806295399514,0.8087167070217918,0.10411622276029056,0.2324455205811138,826
991,0.9121756487025948,0.5219560878243513,0.4780439121756487,0.7574850299401198,0.8852295409181636,0.0029940119760479044,0.0029940119760479044,0.0029940119760479044,12.652754491017966,1.7288912133891212,552.5251641137855,0,0.17964071856287425,0.018962075848303395,0.8383233532934131,0.11277445109780439,0.26047904191616766,1002
992,0.925531914893617,0.5276595744680851,0.4723404255319149,0.7670212765957447,0.9085106382978724,0,0,0,12.96848936170213,1.7692569002123144,539.1494252873564,7.5632183908045985,0.1351063829787234,0.06808510638297872,0.8063829787234043,0.11702127659574468,0.2712765957446808,940
993,0.8959810874704491,0.5543735224586288,0.44562647754137114,0.7730496453900709,0.9196217494089834,0.0035460992907801418,0.0070921985815602835,0.004728132387706856,12.402742316784867,1.7569483568075115,466.52770448548813,3.3482849604221636,0.19030732860520094,0.05200945626477541,0.8108747044917257,0.11465721040189125,0.28250591016548465,846
994,0.8908122503328895,0.5206391478029294,0.4793608521970706,0.8415446071904128,0.9347536617842876,0,0,0,12.089613848202395,1.7891977077363896,428.8221225710015,3.367713004484305,0.1278295605858855,0.05459387483355526,0.8495339547270306,0.09454061251664447,0.2569906790945406,751
995,0.9057971014492754,0.5434782608695652,0.4557971014492754,0.8210144927536231,0.9260869565217391,0,0,0,12.876891304347826,1.7717638483965015,693.312,6.624,0.19710144927536233,0.04855072463768116,0.803623188405797,0.10652173913043478,0.26014492753623186,1380
996,0.8697788697788698,0.5528255528255528,0.44717444717444715,0.8488943488943489,0.9312039312039312,0,0.0036855036855036856,0,12.945122850122848,1.6570202020202016,433.44350282485874,0,0.15233415233415235,0.03194103194103194,0.8402948402948403,0.09090909090909091,0.23464373464373464,814
997,0.8434886499402628,0.5292712066905615,0.46833930704898447,0.8399044205495818,0.9068100358422939,0.0047789725209080045,0.005973715651135006,0.019115890083632018,10.34074074074074,2.062758620689655,478.9631728045326,13.041076487252125,0.1923536439665472,0.0035842293906810036,0.8004778972520908,0.1003584229390681,0.2162485065710872,837
998,0.8495212038303693,0.493844049247606,0.5034199726402189,0.853625170998632,0.9151846785225718,0.004103967168262654,0.012311901504787962,0.012311901504787962,10.817633378932968,1.8701948051948052,434.36231884057975,3.531400966183575,0.21751025991792067,0.028727770177838577,0.8590971272229823,0.09028727770177838,0.2079343365253078,731
999,0.8463251670378619,0.46325167037861914,0.49665924276169265,0.821826280623608,0.8975501113585747,0,0.0066815144766146995,0,9.794543429844097,1.9653296703296703,245.7684210526316,3.544736842105263,0.19599109131403117,0.0400890868596882,0.7282850779510023,0.08685968819599109,0.21603563474387527,449
1000,0.9113756613756614,0.5462962962962963,0.45105820105820105,0.8161375661375662,0.9325396825396826,0.007936507936507936,0,0,13.128333333333332,1.7039678284182305,418.04934687953556,0,0.10582010582010581,0.04894179894179894,0.8677248677248677,0.08994708994708994,0.29894179894179895,756
1001,0.8788853161843515,0.49732047159699894,0.5026795284030011,0.7127545551982851,0.8585209003215434,0.01607717041800643,0.00964630225080386,0.006430868167202572,11.79680600214362,1.8056280193236713,542.7329268292683,9.102439024390245,0.2433011789924973,0.00857449088960343,0.8381564844587353,0.11682743837084673,0.2379421221864952,933
1002,0.917340521114106,0.5256064690026954,0.4743935309973046,0.7439353099730458,0.9299191374663073,0,0,0,13.78604672057502,1.78003663003663,586.4779627815867,0,0.1949685534591195,0.07187780772686433,0.8526504941599281,0.08265947888589398,0.3450134770889488,1113
1003,0.9065343258891646,0.5161290322580645,0.4838709677419355,0.6972704714640199,0.858560794044665,0,0,0,14.496302729528537,1.590880281690141,635.3868613138686,8.824817518248175,0.17038875103391232,0.050454921422663356,0.8064516129032258,0.08602150537634409,0.2985938792390405,1209
1004,0.9123404255319149,0.5268085106382979,0.47319148936170213,0.7506382978723404,0.9268085106382978,0,0,0,14.07083404255319,1.9064955752212391,642.304104477612,0,0.13446808510638297,0.07063829787234042,0.8195744680851064,0.06297872340425532,0.34893617021276596,1175
1005,0.9060636182902585,0.510934393638171,0.48906560636182905,0.7127236580516899,0.889662027833002,0,0,0,14.248300198807156,1.4813405405405409,1252.6714207350522,7.72572682391662,0.11878727634194831,0.07952286282306163,0.8006958250497018,0.10039761431411531,0.23409542743538767,2012
1006,0.8286544046466602,0.5111326234269119,0.4888673765730881,0.797676669893514,0.9090029041626331,0.002904162633107454,0.003872216844143272,0.002904162633107454,10.779806389157791,1.869588100686499,594.9404205607477,0,0.18586640851887706,0.007744433688286544,0.7812197483059051,0.11907066795740562,0.16844143272023232,1033
1007,0.837995337995338,0.5104895104895105,0.4836829836829837,0.7365967365967366,0.8776223776223776,0,0,0.0034965034965034965,10.585337995337994,1.8623280423280422,498.80945757997216,0,0.17249417249417248,0.009324009324009324,0.7773892773892774,0.11188811188811189,0.18414918414918416,858
1008,0.8442477876106195,0.5203539823008849,0.479646017699115,0.7212389380530974,0.8548672566371681,0.002654867256637168,0,0,11.481221238938051,1.7757113821138215,718.9832285115303,4.737945492662474,0.19557522123893806,0.012389380530973451,0.7592920353982301,0.10442477876106195,0.17876106194690267,1130
1009,0.9224526600541028,0.5220919747520288,0.47790802524797116,0.7619477006311993,0.9305680793507665,0,0,0,14.446934174932373,1.7591917293233081,566.9667644183774,0,0.1424706943192065,0.056807935076645624,0.7871956717763751,0.08566275924256087,0.33543733092876465,1109
1010,0.9305402425578831,0.5203969128996693,0.4796030871003308,0.7166482910694597,0.9162072767364939,0,0,0,14.95152149944873,1.5893877551020408,520.127962085308,5.373222748815166,0.16758544652701213,0.05292171995589857,0.8169790518191842,0.0804851157662624,0.3054024255788313,907
1011,0.9214380825565912,0.5139813581890812,0.48601864181091875,0.7057256990679095,0.9041278295605859,0,0,0,14.94115845539281,1.4663943661971832,476.4291907514451,4.341040462427745,0.10252996005326231,0.0692410119840213,0.7762982689747004,0.07456724367509987,0.26764314247669774,751
1012,0.9257095158597662,0.5325542570951586,0.4674457429048414,0.832220367278798,0.9465776293823038,0,0,0,13.647771285475793,1.750489038785835,634.1082055906222,0,0.164440734557596,0.08347245409015025,0.8739565943238731,0.09181969949916527,0.335559265442404,1198
1013,0.9225941422594143,0.5251046025104602,0.47384937238493724,0.8148535564853556,0.9372384937238494,0,0,0,14.068043933054394,1.7588723404255318,513.7687074829931,3.2517006802721085,0.14330543933054393,0.09832635983263599,0.8891213389121339,0.09414225941422594,0.3284518828451883,956
1014,0.9033404406538735,0.5294953802416489,0.4705046197583511,0.7491115849324804,0.9225302061122956,0.0021321961620469083,0.00923951670220327,0.006396588486140725,12.650042643923241,1.84734011627907,773.7946498819827,3.321007081038552,0.12651030561478321,0.047619047619047616,0.783226723525231,0.09950248756218906,0.2885572139303483,1407
1015,0.841686555290374,0.4884645982498011,0.5083532219570406,0.7565632458233891,0.8846459824980112,0.030230708035003977,0,0.011137629276054098,10.020898965791568,2.0439961759082217,794.8327032136106,11.880907372400756,0.21320604614160701,0.020684168655529037,0.8186157517899761,0.11376292760540971,0.2052505966587112,1257
1016,0.8170212765957446,0.46808510638297873,0.48936170212765956,0.8042553191489362,0.8808510638297873,0,0.01702127659574468,0.02127659574468085,9.58991489361702,2.018817204301075,135.859375,3.671875,0.23404255319148937,0,0.8297872340425532,0.08085106382978724,0.17872340425531916,235
1017,0.9162393162393162,0.5264957264957265,0.4735042735042735,0.7170940170940171,0.9188034188034188,0,0,0,14.931213675213675,1.4919081272084804,681.044776119403,0,0.1735042735042735,0.10256410256410256,0.805982905982906,0.08205128205128205,0.3128205128205128,1170
1018,0.9216512215669755,0.5290648694187026,0.4692502106149958,0.7211457455770851,0.8871103622577927,0.005054759898904802,0,0,14.61144060657119,1.4825520833333334,696.5758683729433,3.2550274223034736,0.13816343723673125,0.12805391743892164,0.7994945240101096,0.10699241786015164,0.2864363942712721,1187
1019,0.9256965944272446,0.5077399380804953,0.49226006191950467,0.760061919504644,0.9195046439628483,0.009287925696594427,0.006191950464396285,0.006191950464396285,14.385263157894736,1.6814191419141915,316.5183946488294,0,0.1563467492260062,0.043343653250773995,0.8405572755417957,0.11764705882352941,0.3018575851393189,646
1020,0.9418282548476454,0.5152354570637119,0.48476454293628807,0.7562326869806094,0.9293628808864266,0,0,0,14.841011080332411,1.4624645892351276,397.1,0,0.13988919667590027,0.14681440443213298,0.8240997229916898,0.10941828254847645,0.29085872576177285,722
1021,0.9081803005008348,0.5091819699499165,0.49081803005008345,0.8146911519198664,0.9315525876460768,0,0,0,12.248146911519198,1.6865454545454548,369.9705882352941,0,0.19365609348914858,0.021702838063439065,0.8547579298831386,0.11686143572621036,0.2270450751252087,599
1022,0.8970588235294118,0.5441176470588235,0.45588235294117646,0.8627450980392157,0.9656862745098039,0,0,0,10.588823529411766,1.7614285714285711,120.39344262295081,0,0.18627450980392157,0,0.8382352941176471,0.09313725490196079,0.27450980392156865,204
1023,0.8684931506849315,0.48356164383561645,0.5164383561643836,0.8273972602739726,0.8986301369863013,0,0.00410958904109589,0.005479452054794521,11.584575342465753,1.93515625,386.87697160883283,0,0.2602739726027397,0.03424657534246575,0.8671232876712329,0.10136986301369863,0.24794520547945206,730
1024,0.8114035087719298,0.46345029239766083,0.5014619883040936,0.8903508771929824,0.8991228070175439,0.007309941520467836,0.013157894736842105,0.024853801169590642,8.255701754385964,2.4895220588235296,410.40000000000003,0,0.27923976608187134,0.0043859649122807015,0.8450292397660819,0.1067251461988304,0.17982456140350878,684
1025,0.8451025056947609,0.5170842824601367,0.48291571753986334,0.8621867881548975,0.9157175398633257,0.012528473804100227,0.00683371298405467,0.01366742596810934,9.491674259681094,2.0067810026385224,533.6630727762803,18.932614555256063,0.2722095671981777,0.0056947608200455585,0.8553530751708428,0.15375854214123008,0.16287015945330297,878
1026,0.7934959349593496,0.4861788617886179,0.5138211382113821,0.8471544715447155,0.8747967479674796,0.02113821138211382,0.014634146341463415,0.030894308943089432,8.084894308943088,2.306695278969957,374.29303278688525,3.780737704918033,0.32682926829268294,0,0.7788617886178861,0.12032520325203253,0.13658536585365855,615
